gene_id,MCF-7,MCF-7-ADR
SSRP1,47.761654,132.854752
SST,0,0
SSTR1,0,0
SSTR2,0.41657,0.33817
SSTR3,0.054415102,0
SSTR4,0,0
SSTR5,0.022454198,0.82439165
SSU72,52.139973,44.654964
SSUH2,0.057813202,0.069942506
SSX1,0,0
SSX2,0,0.044774
SSX2B,0,0
SSX2IP,5.074717276,5.883589131
SSX3,0,0
SSX4,0,0
SSX4B,0,0
SSX5,0,0
SSX7,0,0
ST13,30.09151868,71.05140764
ST14,46.769058,1.388741
ST18,0,0.004185817
ST20-MTHFS,0.074034,0.11982
ST3GAL1,29.31378427,0.611583076
ST3GAL2,1.460321,3.762659
ST3GAL3,1.258618485,3.374207037
ST3GAL4,20.47104668,11.49120456
ST3GAL5,0.546791298,0.260201695
ST3GAL6,0.123282131,0.482224048
ST6GAL1,1.301128621,7.103993315
ST6GAL2,0,0.450056328
ST6GALNAC1,0,0.013704
ST6GALNAC2,12.366809,2.135764
ST6GALNAC3,0,2.296997842
ST6GALNAC4,8.689653646,1.110944
ST6GALNAC5,0.130027,0.064505
ST6GALNAC6,11.08467925,8.297185508
ST7,7.167921684,3.265108647
ST7L,3.660555475,3.506600663
ST8SIA1,0,0.103896
ST8SIA2,0,0
ST8SIA3,0,0
ST8SIA4,0.615776989,0.327561521
ST8SIA5,0.012785,0.009359
ST8SIA6,4.532330302,0.077797835
STAB1,0.011786,0.024855
STAB2,0.007185,0.099146
STAC,0,4.093806553
STAC2,0,0
STAC3,8.152788974,0.818764
STAG1,24.491398,40.326988
STAG2,46.53757579,42.21819116
STAG3,1.303818168,18.92500131
STAM,15.4026749,18.09868505
STAM2,12.521903,6.796438
STAMBP,15.29653341,9.980128473
STAMBPL1,2.523733,3.628734
STAP1,0.117261,0.033704
STAP2,31.4697124,6.905615882
STAR,0.209084,0.225392
STARD10,219.198502,4.889015
STARD13,5.360403139,3.685908306
STARD3,3.314867007,4.641833049
STARD3NL,7.757384048,18.4521881
STARD4,0.983602209,4.702121228
STARD5,0.721475,0.081901
STARD6,0,0
STARD7,45.280373,77.484985
STARD8,0.190791902,2.272455031
STARD9,0.083247,1.661494
STAT1,52.81115839,50.5614909
STAT2,9.314267752,17.82550426
STAT3,35.95222937,11.65782899
STAT4,1.330440978,0.466044687
STAT5A,0.548356249,1.265711851
STAT5B,6.152394,4.809509
STAT6,0.252075526,22.88585616
STATH,0,0
STAU1,72.11565189,39.84930512
STAU2,10.98399239,20.52555342
STBD1,1.013824,4.872595
STC1,34.373798,0.041391
STC2,45.370255,196.867935
STEAP1,0,5.079808
STEAP1B,0,12.01306108
STEAP2,0.008527458,0.857395895
STEAP3,6.368278974,5.863375866
STEAP4,0.559925,0.443035
STH,0.207749,0.289602
STIL,17.38548604,17.5716625
STIM1,4.636498808,7.761285371
STIM2,4.164521678,5.760269376
STIMATE,2.289132,2.845474
STIMATE-MUSTN1,0,0.075885
STING1,0.63598,9.920060914
STIP1,87.36615527,106.0532282
STK10,8.374027,13.625176
STK11,10.798809,6.74066
STK11IP,2.453584,2.038188
STK16,3.327865137,2.882270365
STK17A,5.996925,18.528538
STK17B,5.932972,14.061949
STK19,4.881167195,5.320298914
STK24,23.70693471,30.25571515
STK25,10.24874088,24.60144485
STK26,37.63637496,19.45619135
STK3,18.97286133,20.16660083
STK31,1.95892,0.681006
STK32A,0.112424087,0.595974441
STK32B,0,0.098285
STK32C,2.404365056,2.714835914
STK33,0.01196285,0.898290799
STK35,10.367012,14.98027
STK36,2.553145461,3.704268383
STK38,28.81363899,22.97193319
STK38L,6.365969,5.162578
STK39,19.595942,9.433067
STK4,13.96822512,45.03624791
STK40,14.61040146,7.931592145
STKLD1,0.440496,0.512522
STMN1,49.80881975,79.87563753
STMN2,0,0
STMN3,16.29222341,0.704884327
STMN4,0,0
STMND1,0.292022,0.062825
STMP1,27.855629,11.246939
STN1,9.262689,2.120213
STOM,47.17835528,42.29521753
STOML1,0.231623545,0.683426644
STOML2,24.28971878,67.76310927
STOML3,0,0
STON1,0.485042,0.780261
STON1-GTF2A1L,0.266880173,0
STON2,6.355380455,7.322303297
STOX1,0.162762878,0.734572673
STOX2,1.824155,0.25343
STPG1,1.199359677,8.025778733
STPG2,0.191953,0.282776
STPG3,0.511279,0
STPG4,0.29149474,0.175433139
STRA6,0.151512258,0.528852855
STRA8,0,0
STRADA,14.45550731,6.864406671
STRADB,6.975715012,6.565106553
STRAP,95.428825,83.24762
STRBP,21.41894256,7.153377534
STRC,0.065132,0.106223
STRIP1,20.88414487,10.58237941
STRIP2,0.441565387,3.7692872
STRIT1,0,0.059659
STRN,10.356272,7.096453
STRN3,24.10504436,39.29542804
STRN4,30.74505936,23.80897438
STS,4.151757042,4.683923054
STT3A,77.00192653,81.26384363
STT3B,42.323143,59.451687
STUB1,35.02542262,38.44662262
STUM,0.274332,0.025519
STX10,16.67198391,8.94406825
STX11,0.260438,0.611253
STX12,10.358858,12.47582
STX16,91.60233665,34.82947862
STX17,18.486761,3.181258
STX18,6.684150326,12.19654664
STX19,0.698427,1.853294
STX1A,4.173795,4.859442
STX1B,0.384176,0.509406
STX2,3.050304948,10.02286834
STX3,12.03855747,32.44377496
STX4,14.92039083,13.24403209
STX5,19.3948695,31.59362877
STX6,34.94325395,8.913571757
STX7,1.834027496,7.074825929
STX8,34.892857,24.028772
STXBP1,8.779541625,6.17398356
STXBP2,19.22015782,25.90072038
STXBP3,42.547688,17.236233
STXBP4,1.185942,1.861624
STXBP5,4.920378434,6.141935765
STXBP5L,0.372072615,0.535247952
STXBP6,0.20774912,7.352534815
STYK1,2.568388,1.567268
STYX,12.61469601,12.09442
STYXL1,22.76612723,8.997422571
SUB1,24.348392,23.440815
SUCLA2,12.747766,20.662176
SUCLG1,102.166084,66.445175
SUCLG2,23.44868497,14.273327
SUCNR1,0,0.046866
SUCO,22.95180232,11.60548674
SUDS3,18.977362,22.979572
SUFU,2.257774803,1.323054708
SUGCT,0,2.240816792
SUGP1,18.958031,11.144226
SUGP2,27.13240788,21.07056986
SUGT1,3.231347786,8.581285646
SULF1,5.616743153,0.278247375
SULF2,262.0232223,0.259602494
SULT1A1,10.59504166,0.244467328
SULT1A2,1.849854947,0.102733155
SULT1A3,13.044384,5.235595
SULT1A4,0,0
SULT1B1,0,0.079501
SULT1C2,0,0.736218888
SULT1C3,0,0
SULT1C4,0,0.269232
SULT1E1,0,0
SULT2A1,0,0
SULT2B1,25.81522402,0.186893199
SULT4A1,0,0
SULT6B1,0,0
SUMF1,11.74955631,10.32987989
SUMF2,59.3685248,41.38415059
SUMO1,32.10642588,39.4775488
SUMO2,63.56294022,111.2090948
SUMO3,101.8537573,86.45114127
SUMO4,2.107494,1.67321
SUN1,24.80712402,18.82701946
SUN2,11.59644451,4.54253464
SUN3,0,2.534287
SUN5,0,0
SUOX,9.922089582,5.046130191
SUPT16H,131.653229,132.60675
SUPT20H,22.68914073,13.04469433
SUPT20HL1,0,0
SUPT20HL2,0.001034,0.002654
SUPT3H,1.647514239,2.963906336
SUPT4H1,51.625229,61.237785
SUPT5H,41.07686221,49.85039187
SUPT6H,52.16696195,16.2559511
SUPT7L,10.20267951,12.87104495
SUPV3L1,11.92053844,17.08252898
SURF1,11.015229,11.046441
SURF2,7.904524876,6.601615478
SURF4,15.8384048,33.85228461
SURF6,3.799253565,1.834299142
SUSD1,6.464315948,6.440840218
SUSD2,3.598506,0.032586
SUSD3,2.923059593,0.1892377
SUSD4,4.466564736,2.082378062
SUSD5,0.039433,1.542641
SUSD6,6.713531,2.083629
SUV39H1,5.877438854,3.973334183
SUV39H2,13.93484482,10.40856021
SUZ12,16.10925689,37.10456361
SV2A,0.104476879,2.435897327
SV2B,0.004514878,0
SV2C,0.005072413,0
SVBP,5.055274,3.907326
SVEP1,0.216055,0.089183
SVIL,17.36956022,4.544022125
SVIP,6.047661857,9.037304464
SVOP,0,0
SVOPL,0.23811679,0.055553089
SWAP70,9.192567371,22.34868661
SWI5,26.11744059,27.06456669
SWSAP1,3.949518,1.571437
SWT1,2.235577084,3.938508511
SYAP1,35.319538,9.180291
SYBU,3.869026631,3.070052917
SYCE1,0,0.010277101
SYCE1L,0.579443152,0
SYCE2,2.044948,4.038033
SYCE3,2.213355,0
SYCN,0,0
SYCP1,0,3.835550265
SYCP2,8.909282,7.48932
SYCP2L,0.03663,0.307101
SYCP3,0.364960916,1.177372786
SYDE1,0.997373,5.059071864
SYDE2,3.221122,6.510604
SYF2,9.00502249,7.370538
SYK,13.5080817,0.216257271
SYMPK,20.00717,22.729628
SYN1,0.175281,0.040833
SYN2,0,0.07684682
SYN3,0.042621012,0.043704739
SYNC,0.78594846,1.768001691
SYNCRIP,43.26478982,117.6704863
SYNDIG1,0,0
SYNDIG1L,0,0
SYNE1,0.220401599,10.11980458
SYNE2,26.01018467,23.67028237
SYNE3,2.648492205,3.525446469
SYNE4,6.055068828,0.453757
SYNGAP1,2.60692249,6.420578625
SYNGR1,3.108058024,2.12214196
SYNGR2,23.18632797,20.50066949
SYNGR3,2.942548,4.412631
SYNGR4,0,0
SYNJ1,3.316879494,2.737568334
SYNJ2,3.616948997,8.168581919
SYNJ2BP,10.326012,19.571613
SYNJ2BP-COX16,0.320468412,0.384768687
SYNM,1.2981,1.694607
SYNPO,0.756687249,1.893093678
SYNPO2,2.007505019,0.134250796
SYNPO2L,0.048401953,0.146523638
SYNPR,0.022579239,0.024489783
SYNRG,4.896836821,6.892846632
SYP,1.153464,0.069307
SYPL1,12.50316266,16.18451985
SYPL2,0.295836,0
SYS1,3.445608799,6.761512167
SYT1,5.976763949,16.66733379
SYT10,0.538034,0
SYT11,0.044776,0.125662
SYT12,3.724980226,0.180688137
SYT13,0.888751,0
SYT14,0,0.039233314
SYT15,0.660625489,0.312124122
SYT16,0.030605149,1.974244262
SYT17,5.871613673,1.950127685
SYT2,0.558306383,0.134970293
SYT3,0.540931313,0
SYT4,0,0
SYT5,0,0.310134495
SYT6,0,0
SYT7,3.429474028,2.021319553
SYT8,0.425788174,0
SYT9,0.029391,0.049237
SYTL1,6.894001298,2.939972012
SYTL2,47.32911503,0.676613964
SYTL3,0.913357955,2.954819967
SYTL4,2.85879801,2.650873813
SYTL5,13.97033182,0
SYVN1,18.36554786,11.13860715
SZRD1,36.99912234,29.58243527
SZT2,4.579371,4.461765
TAAR1,0,0
TAAR2,0,0
TAAR5,0,0
TAAR6,0,0
TAAR8,0,0
TAAR9,0,0
TAB1,5.548703442,5.349180276
TAB2,37.51023855,45.32847481
TAB3,11.399581,7.780342
TAC1,0,0
TAC3,0,0
TAC4,0.707077,1.189992
TACC1,6.906434731,41.97957515
TACC2,5.700155408,1.123628545
TACC3,17.853479,36.898914
TACO1,58.393261,31.287415
TACR1,0.267961803,0.798004004
TACR2,0.585609,2.048584
TACR3,0,0
TACSTD2,82.039795,0.366493
TADA1,15.387697,6.493887
TADA2A,4.230920702,5.818229265
TADA2B,4.241834,6.003255
TADA3,30.50504191,24.69112138
TAF1,16.78201081,11.369184
TAF10,5.754733,6.748069
TAF11,28.60241901,18.7145096
TAF12,15.02400768,20.34522338
TAF13,54.361893,51.466671
TAF15,95.90752575,141.7465545
TAF1A,5.851089447,10.25098321
TAF1B,13.63620044,15.68147768
TAF1C,4.97945565,3.133952021
TAF1D,30.203079,83.392975
TAF1L,0,0.037042
TAF2,22.453632,49.466576
TAF3,18.664183,23.799511
TAF4,14.680508,6.376966
TAF4B,3.874692704,6.530075051
TAF5,4.224837,5.193289
TAF5L,5.22416201,10.69542211
TAF6,16.20699762,7.023347214
TAF6L,3.615012,3.941374
TAF7,59.875877,33.371105
TAF7L,0.024514943,0.153403925
TAF8,5.677707,7.280262
TAF9,57.5897911,102.9443943
TAF9B,14.208852,12.084424
TAFA1,0,0
TAFA2,0,0.382224
TAFA3,0.026601,0.638124
TAFA4,0,0
TAFA5,0.220632309,0
TAGAP,0.038112207,0.245299071
TAGLN,0.260749,4.482405517
TAGLN2,131.0473156,41.48190108
TAGLN3,0,0.083865846
TAL1,0,0.038183167
TAL2,0.003024,0.781277
TALDO1,117.148781,70.168861
TAMM41,9.337707798,9.267832554
TANC1,14.08912704,7.4551744
TANC2,82.407768,14.194265
TANGO2,6.508073275,1.803915845
TANGO6,5.358419,10.574374
TANK,21.37305498,10.86678415
TAOK1,27.90777578,33.02462183
TAOK2,10.62534363,4.789751676
TAOK3,14.80140924,6.202718096
TAP1,6.889184062,10.53695627
TAP2,8.174669566,26.51043238
TAPBP,35.1107909,25.60665892
TAPBPL,5.203738141,2.613522546
TAPT1,4.153833,1.766822
TARBP1,2.495984,8.108171
TARBP2,10.06854494,8.146657734
TARDBP,46.763527,59.991547
TARM1,0,0
TARP,2.093452,0.128483
TARS1,121.6207214,176.6464107
TARS2,15.71983243,11.86181919
TARS3,3.670919,1.707449
TAS1R1,0.021424,0
TAS1R2,0,0
TAS1R3,0.212394,0.075748
TAS2R1,0,0
TAS2R10,0,0.037129
TAS2R13,0.752866,1.016038
TAS2R14,2.276814,2.799681
TAS2R16,0,0
TAS2R19,1.859345,2.401561
TAS2R20,0.732064,0.828621
TAS2R3,2.656776,4.710601
TAS2R30,3.244137,3.799025
TAS2R31,2.255581,2.228063
TAS2R38,0,0
TAS2R39,0.050304,1.20318
TAS2R4,3.32375,3.374305
TAS2R40,0.053105,1.446032
TAS2R41,0,0.75056
TAS2R42,0,0.663018
TAS2R43,2.617771,1.618243
TAS2R46,0.373804,0.791791
TAS2R5,1.628447,2.489704
TAS2R50,1.157919,1.327877
TAS2R60,0,0.6366645
TAS2R7,0,0
TAS2R8,0,0.140465
TAS2R9,0,0.039892
TASOR,10.31337934,58.54447967
TASOR2,52.13961706,102.8648328
TASP1,9.512149061,6.047511104
TAT,0.099996,0.13368
TATDN1,87.9751218,77.96438979
TATDN2,22.525642,9.886599
TATDN3,4.901323599,2.888426878
TAX1BP1,90.9355124,48.06884696
TAX1BP3,38.28476337,69.13360018
TAZ,5.727304239,4.169943132
TBATA,0,0
TBC1D1,6.219031741,10.09445544
TBC1D10A,6.843020325,2.710040937
TBC1D10B,13.415717,8.318502
TBC1D10C,0.290478242,0.604586875
TBC1D12,4.024083,2.865552
TBC1D13,7.72443761,4.848855324
TBC1D14,10.38010343,12.44889176
TBC1D15,9.155942964,11.75341671
TBC1D16,4.068859196,0.562821052
TBC1D17,4.958106976,2.832768
TBC1D19,0.770191262,3.540239523
TBC1D2,2.678961816,3.715131035
TBC1D20,12.087682,10.863458
TBC1D21,0,0
TBC1D22A,5.873184729,3.438592734
TBC1D22B,9.21328,6.658525
TBC1D23,14.47403059,11.57261258
TBC1D24,4.153813961,4.115382902
TBC1D25,2.746247121,2.676154641
TBC1D26,0.031737,0.010177
TBC1D28,0.005328,0.033598
TBC1D2B,6.945683036,3.596608912
TBC1D3,0.0765065,0.0486265
TBC1D30,12.68928136,1.135225882
TBC1D31,8.503629058,15.13341948
TBC1D32,1.982409415,4.876223673
TBC1D3B,0,0
TBC1D3C,0,0
TBC1D3D,0,0
TBC1D3E,0,0
TBC1D3F,0.176534977,0.140996926
TBC1D3G,0,0
TBC1D3H,0.169094948,0.162565218
TBC1D3I,0,0
TBC1D3J,0.013179,0.014009
TBC1D3K,0.071216,0.0530715
TBC1D3L,0.258787652,0.289429294
TBC1D4,4.570640765,10.2969678
TBC1D5,18.52047724,7.34135783
TBC1D7,3.388655004,2.128238218
TBC1D7-LOC100130357,0.163965,0.418879
TBC1D8,8.109316649,6.215541801
TBC1D8B,1.507670408,1.358453705
TBC1D9,33.51524,20.6224
TBC1D9B,16.33819078,10.10346274
TBCA,58.31959322,34.72367589
TBCB,25.83358297,18.53041452
TBCC,7.92468,3.913753
TBCCD1,3.353782903,5.822656036
TBCD,4.597573,2.641853
TBCE,4.620412241,11.6545416
TBCEL,7.744451021,11.02608204
TBCK,4.199021328,2.564595058
TBK1,30.024166,10.865628
TBKBP1,1.471372,4.68846
TBL1X,98.17041629,9.810790698
TBL1XR1,20.93363863,48.57763689
TBL1Y,0,0
TBL2,8.998284445,3.257938708
TBL3,2.698785,3.745041
TBP,12.96653946,10.67535794
TBPL1,3.83322339,4.430684365
TBPL2,0,0
TBR1,0,0.06749
TBRG1,5.360116,14.076923
TBRG4,10.11771058,16.23756825
TBX1,0.396887394,0.123753024
TBX10,0,0.059688
TBX15,0,0.629428366
TBX18,0,12.400372
TBX19,0.431487,0.510848
TBX2,32.877468,0.649927
TBX20,0,4.990125981
TBX21,0,0
TBX22,0.047497168,0
TBX3,2.752634243,1.618791066
TBX4,0.250624,0.04769
TBX5,0.044434634,0
TBX6,1.622075,0.34704
TBXA2R,0.034306,0
TBXAS1,0.101710386,0.509095965
TBXT,0,0
TC2N,29.21592281,3.57770617
TCAF1,9.006119949,4.182541291
TCAF2,0.64716075,0.196756919
TCAIM,3.849583769,5.005988639
TCAP,0,0.19515
TCEA1,84.71747134,188.6017523
TCEA2,8.975142916,2.652386631
TCEA3,27.046972,1.477647
TCEAL1,19.52781457,11.75370905
TCEAL2,0,8.120791
TCEAL3,18.94170685,33.06061636
TCEAL4,74.96406567,40.07017307
TCEAL5,0,0
TCEAL6,0.015093,0
TCEAL7,0,0
TCEAL8,0.050020924,45.36666089
TCEAL9,0,22.92847391
TCEANC,3.833682197,0.417266029
TCEANC2,2.044153,2.384516
TCERG1,23.88054622,26.08282298
TCERG1L,0,0
TCF12,7.753104721,17.89212101
TCF15,0,0.271002
TCF19,7.953953215,10.02518098
TCF20,19.86814984,24.30427204
TCF21,0,0.304439719
TCF23,0,0
TCF24,0.073629,1.773798
TCF25,62.507526,34.378559
TCF3,9.844067012,7.768343515
TCF4,0.506327245,0.869238936
TCF7,0.759477795,1.005014937
TCF7L1,1.035646,2.348097
TCF7L2,6.008078734,4.710432715
TCFL5,9.09087589,5.224193024
TCHH,0.506367,0.286257
TCHHL1,0,0.009584
TCHP,6.28253366,7.185758095
TCIM,0.065192,0.036192
TCIRG1,0.565810326,3.094674787
TCL1A,0,0
TCL1B,0,0
TCN1,1.797111,0.350678
TCN2,0,2.800287825
TCOF1,23.38963246,41.23861884
TCP1,73.62940085,95.94317154
TCP10L,0.027199,0
TCP10L2,0,0
TCP11,0,2.871082996
TCP11L1,9.582960989,12.19034412
TCP11L2,10.68880814,12.07083177
TCP11X1,0,0
TCP11X2,0,0
TCTA,10.690236,6.130921
TCTE1,0,0.227387
TCTE3,0.230076,0
TCTEX1D1,0,0
TCTEX1D2,8.459941584,2.149857472
TCTEX1D4,0.142005,0.199628
TCTN1,3.392569337,3.83131628
TCTN2,1.435192,2.060141094
TCTN3,11.47882159,7.900175845
TDG,29.14624557,17.55221242
TDGF1,0,0
TDO2,0,0
TDP1,8.130125858,15.07243064
TDP2,20.914404,36.604561
TDRD1,0,0
TDRD10,0.060663,0
TDRD12,0,0.088509589
TDRD15,0,0
TDRD3,8.581575246,5.530624578
TDRD5,4.385076551,2.488774224
TDRD6,0,0.034812177
TDRD7,11.5845302,3.894867633
TDRD9,0,0.126725
TDRKH,18.38338288,2.410008814
TDRP,0,1.925060182
TEAD1,16.063057,48.240654
TEAD2,10.44643497,4.951415487
TEAD3,14.748943,10.675501
TEAD4,7.775842727,26.45135739
TEC,0.993913,4.545702
TECPR1,1.45147,0.944729
TECPR2,3.633569266,4.624822953
TECR,56.59826555,25.00709882
TECRL,0,0
TECTA,0.14573,0.166932
TECTB,0,0
TEDC1,2.726463632,3.148979593
TEDC2,2.423293,3.38876
TEDDM1,0.430459,0
TEF,4.793698679,2.232333829
TEFM,4.946785,8.07288
TEK,0,0.01369
TEKT1,0,0
TEKT2,0,0
TEKT3,0.034726,0.037917
TEKT4,0,0.029786
TEKT5,0,0.091583
TELO2,3.780688927,4.993887814
TEN1,5.813454,14.490067
TENM1,0.27254,0.372099
TENM2,0,0.791757562
TENM3,0.140212,13.267225
TENM3-AS1,0,0.826053
TENM4,0.038164,0.304724
TENT2,7.07558421,15.40068073
TENT4A,12.53184831,9.977808542
TENT4B,4.516596142,7.201216618
TENT5A,18.317873,15.962204
TENT5B,1.821112,0.745814
TENT5C,20.394436,0.438167
TENT5D,0,0.163285205
TEP1,3.802042,3.091817
TEPP,0,0.040565
TEPSIN,0.42431,2.026040806
TERB1,0,0.054406
TERB2,0,0
TERF1,3.691671716,24.32193196
TERF2,19.224991,30.451717
TERF2IP,61.504471,17.763842
TERT,0.046208897,0.147589924
TES,23.70898574,12.6344455
TESC,2.948051769,5.453755576
TESK1,4.947922564,3.853104573
TESK2,4.909186094,0.930360459
TESMIN,1.323211328,0.999820419
TESPA1,0,0.038610894
TET1,1.712548,0.9504
TET2,14.03932106,4.342761701
TET3,22.1557596,5.536393032
TEX10,22.72411178,14.51659097
TEX101,0,0
TEX11,0,0.020981
TEX12,0,0.231647
TEX13A,0,0
TEX13B,0,0.306275
TEX13C,0,0
TEX13D,0.006132,0.062827
TEX14,4.435075632,0.575953596
TEX15,0.034347,0.698824
TEX19,0.234305,0.229921
TEX2,54.92964717,24.88487652
TEX22,0.34314,0.324952
TEX26,0,0
TEX261,31.026646,20.489393
TEX264,4.421377624,8.207042205
TEX28,0,0
TEX29,3.902011975,0.040414792
TEX30,4.936079824,7.428352479
TEX33,0,0
TEX35,0,0
TEX36,0,0.457693124
TEX37,0,0
TEX38,0.281327,0.692562
TEX43,0,0.049817
TEX44,0,0
TEX45,0.242859,0.244566
TEX46,0.639939,0.211892
TEX47,0,0
TEX48,0.120869,0.228976
TEX49,0.185538,0
TEX50,0.074413,0
TEX51,0,0
TEX52,0.860533,1.022149
TEX53,0.933036,0
TEX55,0,0.036775
TEX9,2.632712184,4.649596577
TF,0.008941499,0.02769475
TFAM,10.40169744,20.06732369
TFAP2A,5.287553401,18.01436925
TFAP2B,0.19082,0
TFAP2C,84.296135,2.656104
TFAP2D,0,0
TFAP2E,0.493979,0.549169
TFAP4,12.177155,16.326591
TFB1M,1.770438806,6.06506254
TFB2M,6.748892,16.683283
TFCP2,0,0.794877099
TFCP2L1,0.013014,0.326896
TFDP1,18.819916,15.428978
TFDP2,6.727142799,6.367943237
TFDP3,0.034025,0
TFE3,9.074883424,7.418211138
TFEB,0.32358542,0.359071011
TFEC,0.008824058,0.024233322
TFF1,6454.128906,0.86627
TFF2,0,0
TFF3,36.278862,0.062596
TFG,100.7849571,41.88901294
TFIP11,9.192827645,10.75763477
TFPI,3.978968495,6.114483905
TFPI2,2.934195616,58.70259501
TFPT,4.040463149,9.87425049
TFR2,0.549680481,0.936075647
TFRC,66.49820269,112.5221656
TG,0,0.07164
TGDS,8.804716364,10.68668722
TGFA,11.7123199,5.237481934
TGFB1,20.139694,29.041008
TGFB1I1,0.537371388,5.69536086
TGFB2,0.136582,2.743342495
TGFB3,6.340232055,0.902817454
TGFBI,8.312824,55.306595
TGFBR1,8.005912603,4.382741644
TGFBR2,4.596100994,8.41945489
TGFBR3,0.330215926,4.582923956
TGFBR3L,0.404596,1.15481
TGFBRAP1,4.236739338,8.119830857
TGIF1,15.65732535,10.10726099
TGIF2,18.27754085,8.407672853
TGIF2-RAB5IF,0,0.025332
TGIF2LX,0,0
TGIF2LY,0,0
TGM1,1.7568155,0.396179
TGM2,0.350219796,10.89741261
TGM3,0,0.025129
TGM4,0.008912,0.0537265
TGM5,0,0.48517
TGM6,0,0
TGM7,0,0
TGOLN2,55.77336723,30.26118119
TGS1,10.70838033,35.70634194
TH,1.617913,3.644236
THADA,9.636270567,10.26765897
THAP1,7.306981068,17.2886321
THAP10,2.633512,4.735423
THAP11,9.653325,11.960551
THAP12,28.164869,41.089195
THAP2,0.53819,0.720212
THAP3,1.858500731,1.800706046
THAP4,15.67628738,12.72304928
THAP5,7.943233131,1.034449542
THAP6,6.351637941,9.776305408
THAP7,5.104269313,4.114790534
THAP8,2.079643067,1.175026281
THAP9,1.763674104,2.533670966
THBD,0.67169,3.237396
THBS1,22.186232,32.915817
THBS2,0.214103,1.697723
THBS3,5.28524581,19.58107025
THBS4,0.060495778,0.630437734
THEG,0.308592,0
THEG5,0,0
THEGL,0,0.242615
THEM4,5.465843,2.058613
THEM5,2.553674,0.265077
THEM6,8.515538,3.886186
THEMIS,0,0
THEMIS2,0.158903717,0.944798266
THG1L,4.472339254,11.91953907
THNSL1,5.087965,4.243979
THNSL2,5.334339917,1.972160638
THOC1,21.59424,33.428764
THOC2,28.27482,26.9422
THOC3,26.68434,60.93008
THOC5,13.5995945,9.153972702
THOC6,13.187181,45.047775
THOC7,355.5397354,58.71328164
THOP1,3.753153,5.648168
THPO,0.137837,0.20864672
THRA,2.61852492,1.737615057
THRAP3,90.16020988,72.82080192
THRB,4.26440904,0.58792067
THRSP,1.122263,0.166983
THSD1,0.168121,8.725539649
THSD4,24.76924161,18.73902334
THSD7A,0.014196,0.962209
THSD7B,0,0.004542
THTPA,7.694418008,4.628422704
THUMPD1,13.41660139,22.94444113
THUMPD2,3.802066902,6.073735396
THUMPD3,23.35129936,24.31868142
THY1,0.042334432,0.725125095
THYN1,18.09258347,25.04481727
TIA1,11.9966689,15.80466723
TIAF1,0.771126,2.400966
TIAL1,26.3442749,21.33201208
TIAM1,4.804999451,4.57034937
TIAM2,0.226758782,2.279042582
TICAM1,4.000868,4.222691
TICAM2,0.008688,0
TICRR,7.10021913,7.310758243
TIE1,0.009448,0.228281
TIFA,4.304939,6.165049
TIFAB,0,0
TIGAR,2.583969,5.472321
TIGD1,5.553391,5.388124
TIGD2,3.079241,10.098176
TIGD3,0.289907,0.147844
TIGD4,0.24417,0.423353
TIGD5,1.008518,1.788144
TIGD6,3.000130031,5.311908563
TIGD7,8.179011,7.798447
TIGIT,0,0
TIMD4,0,0
TIMELESS,26.80781876,30.77064546
TIMM10,60.935238,48.716988
TIMM10B,12.537483,20.527178
TIMM13,9.548865,14.367223
TIMM17A,28.405458,33.846123
TIMM17B,20.7717805,13.47461193
TIMM21,3.935344,2.634689
TIMM22,3.922264,25.187538
TIMM23,58.909374,30.945667
TIMM23B,6.965675062,9.225706207
TIMM29,6.648848,3.685414
TIMM44,12.609524,30.942028
TIMM50,7.039867585,16.25032477
TIMM8A,8.375298581,13.37822811
TIMM8B,17.134369,36.212971
TIMM9,24.24355104,53.11514186
TIMMDC1,31.899126,52.438663
TIMP1,46.633705,38.698479
TIMP2,13.441568,48.133533
TIMP3,3.65259,0.10058
TIMP4,1.537919,3.580054
TINAG,0,0
TINAGL1,0.026489805,9.587808015
TINF2,9.110304923,11.60226253
TIPARP,21.90607138,39.6096097
TIPIN,8.476978422,15.41006624
TIPRL,28.74535165,25.05218601
TIRAP,7.285737114,2.261522388
TJAP1,4.749639785,10.3293583
TJP1,9.772059226,25.85241035
TJP2,17.84191517,5.255180971
TJP3,23.17831668,0.144614591
TK1,10.65981162,34.50781466
TK2,1.813675595,2.196848894
TKFC,3.964655633,1.830267166
TKT,117.320118,65.0051814
TKTL1,0.02286044,0
TKTL2,0,0
TLCD1,12.3911538,12.75057159
TLCD2,9.646874,2.454832
TLCD3A,5.97921638,21.04568107
TLCD3B,0.159045016,0
TLCD4,0.819445673,1.336056812
TLCD4-RWDD3,0.221549,1.499914
TLCD5,0.734628389,12.46177815
TLDC2,0.087630028,0.561683592
TLE1,13.40158363,9.346422094
TLE2,3.933260846,1.708893387
TLE3,35.57627577,3.400213121
TLE4,0.135526209,9.969433561
TLE5,28.85907923,54.79032677
TLE6,0.766312476,0
TLE7,0,0
TLK1,25.13485735,22.62405604
TLK2,53.67769644,29.20032206
TLL1,0,0.241930676
TLL2,0.008897,0.33903
TLN1,14.717381,54.596874
TLN2,2.67015,2.050744
TLNRD1,6.424911,4.991541
TLR1,0,0.172998
TLR10,0,0.049593
TLR2,0.117940877,0.253531589
TLR3,0.659607,0.666463
